filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00010.wav,0.30395451188087463,0.14293913543224335,1410.4690961427957,1512.6209828983224,2767.2749333337365,0.06298072271671827,-173.70750427246094,137.15640258789062,-23.766517639160156,26.989370346069336,-16.66842269897461,4.198450565338135,-12.566630363464355,5.834843635559082,-2.8817362785339355,-1.2086807489395142,-1.9657366275787354,1.8005350828170776,-2.988374710083008,-1.8693885803222656,-0.8001555800437927,-3.0237812995910645,-0.4451960623264313,-1.9982274770736694,-0.7435986399650574,-4.986112594604492,blues
blues.00011.wav,0.36713749170303345,0.06571295857429504,1353.2604615658556,1757.2309414323688,2882.224238251016,0.04395891785990712,-287.9149475097656,123.98007202148438,5.459750652313232,33.67809295654297,1.0919147729873657,14.70447063446045,-4.898553371429443,8.654901504516602,0.7840479612350464,6.570927143096924,-4.878658294677734,-3.180865526199341,-5.556420803070068,-6.789626598358154,-2.644639492034912,-2.984926223754883,-3.3852014541625977,-1.8563894033432007,1.8361506462097168,-4.8974199295043945,blues
blues.00012.wav,0.2693200409412384,0.11907171458005905,1361.045467327888,1567.8045957296185,2739.6251005284926,0.06912392064144737,-207.2080841064453,132.79917907714844,-15.438984870910645,60.98672866821289,0.7258076071739197,12.437826156616211,1.1838364601135254,-1.5407804250717163,-17.888151168823242,8.358494758605957,-2.4520673751831055,-0.6132484674453735,0.38487765192985535,2.6051273345947266,-5.1889238357543945,-9.527454376220703,-9.244394302368164,-2.848273277282715,-1.418707013130188,-5.9326066970825195,blues
blues.00013.wav,0.26461586356163025,0.11322116106748581,1324.3043562121861,1827.737535376297,2710.033612797504,0.051417300575657895,-209.7892608642578,124.45844268798828,10.310378074645996,47.018009185791016,6.510235786437988,15.405449867248535,-1.9927109479904175,6.717406272888184,-21.554195404052734,10.72171688079834,-5.524966716766357,-2.2059340476989746,-3.0381929874420166,8.645515441894531,-0.3042306900024414,-0.6377423405647278,-2.939884901046753,-1.7059218883514404,-1.7695897817611694,-7.762957572937012,blues
blues.00014.wav,0.32916271686553955,0.06698053330183029,1172.0656952451861,1705.817501524207,2344.952487059791,0.045045834945820436,-305.7051696777344,113.06092834472656,12.118721008300781,45.03000259399414,17.769756317138672,14.579917907714844,4.166731834411621,0.2252742499113083,-7.021747589111328,13.644272804260254,8.934528350830078,1.2984787225723267,5.954477310180664,8.543867111206055,1.1176637411117554,0.5915592312812805,0.05747418850660324,-3.712341070175171,-1.0044476985931396,-1.8024343252182007,blues
blues.00015.wav,0.2703125476837158,0.08065319806337357,1420.529293495708,1731.1922519421796,2930.540612755176,0.0637176797116873,-238.5189666748047,120.08455657958984,-4.227884292602539,42.307071685791016,5.9209089279174805,13.919159889221191,5.361618518829346,1.9018335342407227,-16.933202743530273,12.345273971557617,3.9470155239105225,-1.3848226070404053,0.02188045345246792,3.58669376373291,-4.503951549530029,-5.5422682762146,-6.888212203979492,-4.828141689300537,1.7350057363510132,-1.8888145685195923,blues
blues.00016.wav,0.304322212934494,0.08146144449710846,1455.0016722776375,1825.885414606472,3009.856799807711,0.061350725014512386,-233.7635955810547,120.67352294921875,-3.1710851192474365,39.540992736816406,3.8574559688568115,18.840429306030273,-3.6918249130249023,4.431853771209717,-14.978043556213379,17.56764793395996,1.8400659561157227,2.5373289585113525,-1.2404546737670898,8.439245223999023,-0.21069173514842987,-3.906118392944336,-4.478782653808594,-0.012436149641871452,1.2936134338378906,-2.084796190261841,blues
blues.00017.wav,0.30209630727767944,0.09328154474496841,1088.6981660809784,1410.9479544080614,2134.41209350208,0.04832397083010836,-245.75643920898438,140.4859161376953,-2.7647712230682373,60.43620681762695,18.937946319580078,9.833540916442871,3.563889265060425,0.5326857566833496,-16.37224006652832,6.63007926940918,7.268407821655273,-4.00889253616333,1.6082537174224854,5.899378299713135,-3.022784948348999,-4.772989273071289,-3.0257863998413086,-1.9939384460449219,-0.055458955466747284,-3.9753496646881104,blues
blues.00018.wav,0.26992928981781006,0.07967271655797958,1537.6571825463043,2054.7791131062218,3495.653862259336,0.056131935710139316,-252.5339813232422,104.927490234375,15.3535795211792,42.65663528442383,6.778398036956787,21.618892669677734,-1.2996829748153687,5.68436861038208,-16.614656448364258,12.166092872619629,-1.953307867050171,1.9605573415756226,-0.8814347386360168,7.7786030769348145,2.3902549743652344,1.7741405963897705,1.3393174409866333,3.6306991577148438,4.910860061645508,-2.651944398880005,blues
blues.00019.wav,0.257259339094162,0.0976724699139595,1195.4116396780203,1481.2842588449475,2234.878152664232,0.05887114817143963,-236.66534423828125,138.4090576171875,-4.903461456298828,47.62458419799805,5.17925500869751,8.879487991333008,0.5071054697036743,-3.8182735443115234,-14.977520942687988,10.420425415039062,-0.3511817455291748,0.7778295278549194,1.777306318283081,4.235422134399414,-0.4633505642414093,-6.105692386627197,-5.382381439208984,-1.337585687637329,-3.719717025756836,-4.353153705596924,blues
blues.00020.wav,0.30273228883743286,0.07538686692714691,1389.9555104108995,1911.4851516926433,3005.773491165586,0.05256015080785604,-230.41299438476562,127.09418487548828,7.151100158691406,39.78208923339844,1.9511324167251587,17.41168785095215,-5.625576019287109,8.252520561218262,-18.10535430908203,13.83934211730957,-3.763584852218628,2.5612432956695557,-4.3294525146484375,6.817759990692139,-6.15765905380249,-6.214757442474365,-4.515433311462402,-1.8505991697311401,-0.5390560030937195,1.508026361465454,blues
blues.00021.wav,0.32108479738235474,0.10115946829319,1046.748840021369,1480.933763635751,1830.7889294698143,0.04793735185274768,-264.6983947753906,138.85597229003906,11.186485290527344,48.52033996582031,14.915179252624512,20.572824478149414,3.2078146934509277,1.2471706867218018,-15.846407890319824,15.986908912658691,3.368813991546631,-1.520128607749939,1.8947266340255737,6.325551509857178,-0.9866068363189697,-2.4128594398498535,-3.68306303024292,0.49694544076919556,5.046815872192383,-0.7800095677375793,blues
blues.00022.wav,0.30645087361335754,0.11347541213035583,1156.070496382047,1497.6681759683638,2170.053544649768,0.05861340218653251,-233.86077880859375,136.1702423095703,3.2894883155822754,48.93119430541992,8.699104309082031,13.954752922058105,5.359447002410889,0.38133499026298523,-13.490264892578125,16.871767044067383,5.145256996154785,-2.250577211380005,3.959197521209717,5.322554588317871,0.8120280504226685,-1.1072007417678833,-4.556555271148682,-2.4364893436431885,3.3169126510620117,-0.6084850430488586,blues
blues.00023.wav,0.2807143032550812,0.10200155526399612,1210.1979170105503,1497.8228092446402,2522.1014158644543,0.052482675841718264,-227.26478576660156,137.7623748779297,-14.500459671020508,63.55687713623047,5.626697540283203,11.961588859558105,1.9062203168869019,-1.880766749382019,-7.609113693237305,-2.4705941677093506,-2.884146213531494,-9.43281364440918,-10.916913986206055,3.5694355964660645,4.139582633972168,0.09294741600751877,-2.9729273319244385,-1.3769396543502808,7.5504984855651855,-3.0325186252593994,blues
blues.00024.wav,0.2631286084651947,0.08698165416717529,1120.3876188758716,1447.8399338058703,2325.1026070892995,0.047297899937113,-274.28875732421875,130.41741943359375,-6.394801139831543,70.41067504882812,13.265854835510254,9.463105201721191,7.723187446594238,-1.2453467845916748,-0.5750206112861633,-2.299992084503174,3.783482074737549,0.0809149518609047,-0.9396823644638062,2.295372486114502,4.290512561798096,-1.6619253158569336,-10.44482421875,-6.797825813293457,-1.068164348602295,-1.596130132675171,blues
blues.00025.wav,0.29094845056533813,0.0892222598195076,1109.5696272816494,1463.2881312997417,2243.569766773897,0.05172493288022446,-249.281982421875,130.9979248046875,0.6654364466667175,66.69611358642578,17.905895233154297,4.622958183288574,6.610037326812744,1.2453742027282715,1.4191752672195435,-1.5842931270599365,-0.9741590619087219,-3.5750646591186523,-2.926914930343628,4.598684787750244,7.478114128112793,-0.17876870930194855,-2.8188579082489014,-2.667635679244995,0.7516668438911438,-0.5331791043281555,blues
blues.00026.wav,0.2784844636917114,0.07697049528360367,1198.6076653608025,1573.3089743924036,2478.3766802619484,0.051987591911764705,-284.81951904296875,108.78562927246094,9.1319580078125,51.259029388427734,18.111255645751953,7.621315956115723,8.781747817993164,2.3724255561828613,0.011786493472754955,2.2504167556762695,4.200277805328369,-3.303734302520752,1.6015604734420776,2.6605165004730225,3.3234546184539795,3.258920669555664,-4.551105976104736,0.49384528398513794,5.937065601348877,3.231544017791748,blues
blues.00027.wav,0.288720965385437,0.09576817601919174,1391.367709556042,1494.8924390357824,2811.108001614503,0.07235897288602941,-228.22799682617188,130.35354614257812,-23.297618865966797,70.17366790771484,1.1370588541030884,7.609718322753906,0.9150071144104004,1.9893203973770142,-6.161290645599365,-9.39074420928955,-2.566143274307251,-4.523860931396484,-0.2667345404624939,0.181102454662323,-1.5130574703216553,1.4609510898590088,-6.976430892944336,-8.318999290466309,4.241006851196289,0.9796815514564514,blues
blues.00028.wav,0.275974303483963,0.09969554096460342,1115.7291159941328,1398.954703655198,2290.444483328899,0.04802843217879257,-248.96766662597656,139.0384521484375,-16.249238967895508,57.098114013671875,20.19635772705078,10.160564422607422,4.58017635345459,0.3398148715496063,-7.867882251739502,-3.466306209564209,-2.6406290531158447,-2.8440942764282227,-0.8933254480361938,-2.40165114402771,2.572720766067505,-5.873961448669434,-12.40827465057373,-7.301890850067139,-0.9324048161506653,-2.699272871017456,blues
blues.00029.wav,0.28045645356178284,0.12471523135900497,1649.2937714648365,2190.2483057567983,3761.42725516399,0.05292636174535604,-233.724609375,101.18360137939453,17.650270462036133,23.734355926513672,2.0793707370758057,25.94029426574707,-16.967710494995117,15.0941743850708,-22.278789520263672,4.400508403778076,-23.201637268066406,-6.046125888824463,-5.065351963043213,1.07317316532135,-5.780492782592773,-8.305594444274902,-11.386345863342285,-6.725315570831299,-10.027706146240234,-14.03526782989502,blues
blues.00030.wav,0.26301610469818115,0.17008137702941895,1379.0817422026958,2004.0008502510473,3015.831763677922,0.03937580120452786,-206.9875946044922,117.7814712524414,23.256242752075195,28.294065475463867,-1.0995972156524658,18.86493682861328,-21.95370864868164,17.85511589050293,-25.583354949951172,2.1285505294799805,-17.789052963256836,-8.015466690063477,-17.61634063720703,-8.138554573059082,-8.646156311035156,-15.538987159729004,-15.331504821777344,-9.664871215820312,-10.103309631347656,-17.835100173950195,blues
blues.00031.wav,0.25348711013793945,0.15157076716423035,1331.0739701050652,1973.6434372895212,2900.174129710478,0.04296723829334365,-221.8025360107422,110.84307098388672,18.62098503112793,30.92299461364746,3.291330337524414,22.587444305419922,-20.41830062866211,12.120993614196777,-26.34795570373535,-4.356271266937256,-26.406673431396484,-13.037723541259766,-12.652226448059082,-1.8219059705734253,-7.260096549987793,-6.660251617431641,-14.682692527770996,-11.719264030456543,-11.025215148925781,-13.387259483337402,blues
blues.00032.wav,0.27631717920303345,0.10123354941606522,1309.4245640139256,1882.9193674570306,2764.099952532411,0.03939318583107585,-288.8017272949219,105.89962005615234,18.791318893432617,23.688491821289062,5.705111026763916,25.54915428161621,-13.467205047607422,12.42473316192627,-11.943819046020508,1.5754988193511963,-15.636261940002441,-6.665246963500977,-11.718799591064453,-2.952338457107544,-7.380499362945557,-15.693589210510254,-10.958547592163086,-10.877395629882812,-18.504186630249023,-19.110740661621094,blues
blues.00033.wav,0.2606687545776367,0.13316480815410614,1430.5820034726314,2075.6023434985827,3246.730367465654,0.04196988982681889,-239.0109100341797,108.6692123413086,34.149349212646484,30.2427921295166,-0.470996618270874,27.296512603759766,-21.389083862304688,14.155844688415527,-24.505630493164062,-1.8768198490142822,-28.052265167236328,-11.25826358795166,-16.484100341796875,-7.636357307434082,-12.796290397644043,-15.352030754089355,-13.732281684875488,-7.400160789489746,-10.083953857421875,-13.285140991210938,blues
blues.00034.wav,0.2622484564781189,0.13593898713588715,1536.7830758847115,2157.1380999035537,3601.0282250749806,0.04570040392801858,-217.21119689941406,105.79116821289062,15.618613243103027,25.2630615234375,-1.437998652458191,30.195396423339844,-17.71364402770996,17.321500778198242,-27.20954132080078,4.3398284912109375,-20.06342887878418,-10.695904731750488,-14.224881172180176,-5.156212329864502,-3.471578359603882,-6.1842780113220215,-15.325319290161133,-6.845778942108154,-9.82835578918457,-13.941390991210938,blues
blues.00035.wav,0.28833019733428955,0.17340749502182007,1506.9793924502912,2096.6376311044596,3404.796078330592,0.045430186363196595,-171.7860565185547,120.28023529052734,15.336581230163574,21.097280502319336,-5.410020351409912,24.192474365234375,-24.140308380126953,18.545324325561523,-22.35298728942871,1.3026390075683594,-20.761293411254883,-4.9845452308654785,-17.11959457397461,-7.898077011108398,-15.321157455444336,-9.350150108337402,-8.906129837036133,-8.51696491241455,-14.330010414123535,-19.93520164489746,blues
blues.00036.wav,0.2332303822040558,0.1978176385164261,1247.2448150487867,1908.0527219040412,2620.5924869690884,0.03690378289473684,-200.22073364257812,116.34517669677734,18.0607852935791,25.288818359375,0.3158259391784668,24.176776885986328,-22.22307777404785,11.183144569396973,-26.84191131591797,-7.643657684326172,-24.87203598022461,-12.01528549194336,-17.009241104125977,-8.115376472473145,-11.959012985229492,-12.617976188659668,-14.187779426574707,-8.204475402832031,-15.024767875671387,-10.322151184082031,blues
blues.00037.wav,0.24862739443778992,0.06914512813091278,1188.1683365997978,1682.8601504411133,2339.635852542086,0.04816032858455882,-328.6737976074219,102.69686889648438,19.876062393188477,26.731260299682617,7.1582560539245605,22.716642379760742,-6.956797122955322,12.804353713989258,-10.708748817443848,-0.41934892535209656,-12.36397647857666,-8.897177696228027,-9.238518714904785,-9.109325408935547,-9.003835678100586,-7.64076566696167,-7.190915584564209,-9.368475914001465,-4.470059871673584,-3.688800096511841,blues
blues.00038.wav,0.2658831775188446,0.16814498603343964,1513.4221069919358,2140.6067789034355,3449.6791402621902,0.044378038530379256,-192.66717529296875,111.19076538085938,21.372722625732422,26.398340225219727,-0.6461219191551208,23.48673439025879,-25.464550018310547,16.937732696533203,-16.977054595947266,5.78863525390625,-25.730205535888672,-5.0447258949279785,-17.631820678710938,-7.92168664932251,-15.152402877807617,-12.342544555664062,-17.227766036987305,-7.771727085113525,-13.03395938873291,-17.945751190185547,blues
blues.00039.wav,0.2553207576274872,0.08586792647838593,1151.3404409523787,1709.1939375520124,2312.577682825803,0.03533878857875387,-301.686279296875,111.5392074584961,21.89565658569336,16.14558982849121,8.191590309143066,22.08596420288086,-8.613637924194336,1.4919227361679077,-17.07451820373535,-8.337533950805664,-17.01128578186035,-10.572881698608398,-15.687017440795898,-12.598773002624512,-12.245659828186035,-14.543065071105957,-10.092300415039062,-5.780285358428955,-7.776048183441162,-7.186642169952393,blues
blues.00040.wav,0.39772480726242065,0.13489176332950592,2272.495078762922,2356.8559372971627,5108.319110693208,0.09765700585332818,-110.26008605957031,90.70181274414062,-2.527487277984619,74.05327606201172,-11.747302055358887,39.21467208862305,-13.171818733215332,20.535274505615234,-17.16364288330078,12.828713417053223,-21.433582305908203,5.9524054527282715,-8.033585548400879,4.239867210388184,-16.485551834106445,6.542503356933594,-5.695943832397461,-3.6408638954162598,-4.856883525848389,1.8545167446136475,blues
blues.00041.wav,0.3869504928588867,0.12917201220989227,2390.772194471327,2463.3940883208325,5403.783990724168,0.10228887504837461,-107.1615219116211,88.46617126464844,-4.174954414367676,55.48419952392578,-8.007364273071289,38.41566467285156,-6.399442195892334,28.57448387145996,-19.82057762145996,13.247096061706543,-19.241851806640625,12.072802543640137,-4.580048561096191,3.7917394638061523,-16.99106216430664,11.624589920043945,-7.360203266143799,-3.657302141189575,-7.177438259124756,1.9771921634674072,blues
blues.00042.wav,0.37751907110214233,0.11100143939256668,2302.113047248994,2367.6958747133654,5188.551958869485,0.09786448759191177,-159.5449981689453,69.77960205078125,-4.396419525146484,76.85395812988281,3.9205284118652344,45.17317581176758,-4.866253852844238,32.20197677612305,-9.796957015991211,7.8119049072265625,-21.82759666442871,9.683710098266602,-2.5891242027282715,3.307305335998535,-14.966980934143066,10.235810279846191,-4.084133148193359,-5.850184440612793,-2.474233865737915,6.650417804718018,blues
blues.00043.wav,0.39902549982070923,0.1273106336593628,2155.6549226375455,2372.403604141636,5012.019693002612,0.08716538373161764,-109.16535949707031,100.62149810791016,-8.614720344543457,47.35847473144531,-6.555960178375244,39.61361312866211,-8.518134117126465,29.56467056274414,-16.575960159301758,13.165635108947754,-24.209794998168945,6.5857744216918945,-8.642620086669922,4.912258148193359,-15.442804336547852,1.5387508869171143,-6.732473850250244,1.4177746772766113,-3.9617505073547363,3.2874605655670166,blues
blues.00044.wav,0.3902117609977722,0.13627609610557556,2279.124557649563,2375.1021196780534,5198.360232893528,0.09257049088138544,-109.50928497314453,86.92240905761719,-8.607987403869629,64.49456024169922,-6.304127216339111,43.63951110839844,-8.28675365447998,28.546106338500977,-14.079793930053711,8.125041007995605,-21.49140167236328,11.087480545043945,-5.085794448852539,3.9763598442077637,-12.859742164611816,12.34385871887207,0.02621621824800968,-0.7415684461593628,-5.126619815826416,3.3034415245056152,blues
blues.00045.wav,0.4295108914375305,0.14836564660072327,1739.0196209456462,2290.4017389215064,4551.155813116777,0.048051863631965945,-163.2111358642578,89.79104614257812,12.979253768920898,80.69127655029297,3.66078519821167,39.74197769165039,-5.403831481933594,26.50049591064453,-13.160740852355957,2.7102129459381104,-20.552356719970703,6.008640289306641,-2.910060405731201,-0.43461230397224426,-17.545475006103516,4.154534339904785,-5.990227222442627,-7.860421657562256,-8.565096855163574,1.8577117919921875,blues
blues.00046.wav,0.38785120844841003,0.10258235037326813,1912.506881317534,2361.474653230927,4776.86278163095,0.05842595056114551,-182.63827514648438,90.67678833007812,14.119084358215332,67.5498275756836,2.693213939666748,38.43052673339844,-8.410898208618164,24.127445220947266,-13.781991004943848,4.835996150970459,-16.682029724121094,5.811708450317383,-5.149533271789551,0.1929839551448822,-14.480762481689453,6.862883567810059,-4.442361831665039,-2.9868884086608887,-4.816248416900635,5.400324821472168,blues
blues.00047.wav,0.3364544212818146,0.11224512755870819,2013.3824371007638,2310.3055156159357,4849.49567576311,0.07534497145897832,-149.95169067382812,93.62947845458984,6.3434553146362305,71.51194763183594,-8.107512474060059,36.207252502441406,-9.77667236328125,17.63980484008789,-21.115798950195312,-0.13730822503566742,-22.199283599853516,5.4304518699646,-7.462270259857178,-4.335878372192383,-12.401640892028809,9.624597549438477,-5.01418399810791,-3.704145669937134,2.3425114154815674,4.16107702255249,blues
blues.00048.wav,0.3794277012348175,0.12398607283830643,2148.786199092123,2204.574064458511,4673.6634056634575,0.09881232766544118,-106.31102752685547,102.63095092773438,-20.155122756958008,59.36036682128906,-9.954543113708496,33.68918228149414,-14.170397758483887,23.509998321533203,-13.314067840576172,16.014286041259766,-18.916980743408203,7.821361541748047,-7.788120746612549,4.047834396362305,-11.340938568115234,2.0602176189422607,-5.739424705505371,0.4642563462257385,-1.9090882539749146,-3.1283082962036133,blues
blues.00049.wav,0.2774835228919983,0.08860692381858826,1318.6568216818673,1904.761177180383,3046.6815771333204,0.03997292533378483,-255.9657440185547,110.82304382324219,21.50521469116211,67.57122802734375,4.299803256988525,43.1054573059082,-4.507724761962891,10.42353343963623,-8.694326400756836,1.6581494808197021,-20.593154907226562,-2.4429290294647217,-7.13086462020874,-11.163917541503906,-12.609408378601074,2.7420098781585693,-8.948848724365234,-7.940727710723877,-2.3441567420959473,-0.7056058049201965,blues
blues.00050.wav,0.4008597433567047,0.1823798567056656,1945.8484252463334,2082.2466258883846,4175.874749056695,0.08580598152089783,-82.97901916503906,107.0521240234375,-25.320451736450195,57.12499237060547,0.08543920516967773,34.696800231933594,-11.042019844055176,20.532695770263672,-11.213176727294922,14.834124565124512,-10.229333877563477,12.539581298828125,-9.762303352355957,2.5622525215148926,-6.3008527755737305,2.9967846870422363,-8.718454360961914,-0.3265812397003174,-2.980346918106079,0.7126001715660095,blues
blues.00051.wav,0.39375555515289307,0.19672292470932007,1977.1723772350394,1927.803692383919,3942.834491552583,0.1066270952254257,-55.57924270629883,114.93585205078125,-37.05282974243164,64.89651489257812,-7.1393537521362305,15.238384246826172,-16.22261619567871,18.630809783935547,-9.745892524719238,21.46004295349121,-5.641416549682617,12.782317161560059,-16.5286808013916,3.793787717819214,-7.890870571136475,8.47761058807373,-4.065209865570068,3.207441568374634,-5.178250789642334,-1.2795233726501465,blues
blues.00052.wav,0.3390754759311676,0.09890953451395035,1443.2652853188029,1670.3699185470482,3069.356440021527,0.06719384916795666,-225.2697296142578,117.64588928222656,-14.543757438659668,64.80435943603516,12.92746639251709,19.02996253967285,10.684547424316406,9.884661674499512,-2.385687828063965,11.688361167907715,1.5429589748382568,3.0501549243927,-7.630155563354492,-8.95781421661377,-4.352594375610352,-0.06207818537950516,-2.5542187690734863,-3.4375786781311035,-3.866574764251709,1.3165148496627808,blues
blues.00053.wav,0.4125007688999176,0.1683579683303833,2171.221741738743,1954.3837849781357,4237.132711971507,0.13280229598006965,-76.71794891357422,105.7535171508789,-43.18175506591797,60.94585037231445,-8.758630752563477,21.227079391479492,-12.864846229553223,18.603845596313477,-11.38493824005127,14.541765213012695,-6.047970771789551,12.726958274841309,-9.366809844970703,1.3508590459823608,-3.6099724769592285,6.997608661651611,-4.05300760269165,-0.2714262008666992,-3.696091890335083,-0.5040413737297058,blues
blues.00054.wav,0.45272836089134216,0.200888529419899,2030.4852237516182,1987.3204157951138,4062.942098611649,0.10338599615421827,-57.97879409790039,108.9891128540039,-36.200199127197266,64.0328598022461,1.4546818733215332,26.300750732421875,-17.470224380493164,20.42356300354004,-9.526500701904297,18.1718692779541,-6.0470290184021,13.862625122070312,-11.28712272644043,4.663285732269287,-6.388998508453369,3.213775634765625,-8.078659057617188,-1.723661184310913,-5.422674655914307,-2.5823657512664795,blues
blues.00055.wav,0.4328361451625824,0.15782567858695984,2032.0949869239075,1976.298013901866,4023.5256702907313,0.11316673822078173,-98.67474365234375,104.79541015625,-35.109561920166016,60.70162582397461,-2.8314034938812256,22.236791610717773,-7.836519718170166,19.030044555664062,-11.581366539001465,17.02094841003418,-5.386073112487793,12.202054977416992,-9.961465835571289,0.35786721110343933,-4.265253067016602,6.134886741638184,-4.830016136169434,1.5036927461624146,-1.4912539720535278,3.509777069091797,blues
